CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,,67597,70004,71893,74812,78811
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,,20860,22444,23937,25005,31952
CABEE_32,Number of businesses by industry - at 30 June,Public administration and safety (no.),,,,,1559,1602,1603,1576,1880
CABEE_22,Number of businesses by industry - at 30 June,Education and training (no.),,,,,7201,7594,7915,8245,9617
CABEE_25,Number of businesses by industry - at 30 June,Health care and social assistance (no.),,,,,28878,30516,32294,34463,38470
CABEE_20,Number of businesses by industry - at 30 June,Arts and recreation services (no.),,,,,6983,7281,7655,7982,9170
CABEE_30,Number of businesses by industry - at 30 June,Other services (no.),,,,,19704,20748,21675,23371,28712
CABEE_29,Number of businesses by industry - at 30 June,Currently unknown (no.),,,,,1361,841,699,664,699
CABEE_42,Number of businesses by turnover - at 30 June,Number of businesses with turnover of zero to less than $50k,,,,,130231,135867,140818,163820,180480
CABEE_43,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $50k to less than $200k,,,,,148863,154603,160970,162626,183877
CABEE_44,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $200k to less than $2m,,,,,144286,150355,155378,151864,169852
CABEE_45,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $2m to less than $5m,,,,,18407,19255,19810,18547,21013
CABEE_46,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $5m to less than $10m,,,,,6813,7204,7500,7268,8151
CABEE_47,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $10m or more,,,,,7529,8057,8322,8120,9261
CABEE_50,Business entries by turnover - year ended 30 June,Number of business entries with turnover of zero to less than $50k,,,,,,36793,36084,37057,59362
CABEE_51,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $50k to less than $200k,,,,,,32310,32796,32348,50623
CABEE_52,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $200k to less than $2m,,,,,,13554,13239,14396,20013
CABEE_53,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $2m to less than $5m,,,,,,569,649,503,849
CABEE_54,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $5m to less than $10m,,,,,,162,213,169,261
CABEE_55,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $10m or more,,,,,,205,158,205,300
CABEE_58,Business exits by turnover - year ended 30 June,Number of business exits with turnover of zero to less than $50k,,,,,,31213,31817,33993,36652
CABEE_59,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $50k to less than $200k,,,,,,19852,20468,18861,19678
CABEE_60,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $200k to less than $2m,,,,,,11182,11216,9200,10733
CABEE_61,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $2m to less than $5m,,,,,,873,820,789,927
CABEE_62,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $5m to less than $10m,,,,,,263,266,245,294
CABEE_63,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $10m or more,,,,,,285,256,220,350
BUILDING_2,Building approvals - year ended 30 June,Private sector houses (no.),,,,26327,28248,24988,25085,30261,26706
BUILDING_3,Building approvals - year ended 30 June,Private sector dwellings excluding houses (no.),,,,29434,34554,22159,23072,19153,22645
BUILDING_12,Building approvals - year ended 30 June,Total private sector dwelling units (no.),,,,55761,62802,47147,48157,49414,49351
BUILDING_4,Building approvals - year ended 30 June,Total dwelling units (no.),,,,55935,63212,47446,48454,50217,51075
BUILDING_5,Building approvals - year ended 30 June,Value of private sector houses ($m),,,,10358,11695,10981,10869,12696,13263
BUILDING_6,Building approvals - year ended 30 June,Value of private sector dwellings excluding houses ($m),,,,8990,11132,7812,8613,7104,9235
BUILDING_7,Building approvals - year ended 30 June,Total value of private sector dwelling units ($m),,,,19348,22827,18793,19482,19800,22499
BUILDING_8,Building approvals - year ended 30 June,Value of residential building ($m),,,,19661,23249,19179,19861,20448,23630
BUILDING_9,Building approvals - year ended 30 June,Value of non-residential building ($m),,,,10533,12648,11511,13480,12146,14490
BUILDING_10,Building approvals - year ended 30 June,Value of total building ($m),,,,30193,35897,30690,33341,32594,38121
HOUSES_2,Residential property transfers - year ended 30 June,Number of established house transfers (no.),,,59781,60683,57543,47193,49396,56067,
HOUSES_3,Residential property transfers - year ended 30 June,Median price of established house transfers ($),,,592000,660000,728000,710000,730000,790000,
HOUSES_4,Residential property transfers - year ended 30 June,Number of attached dwelling transfers (no.),,,47418,52292,46110,35076,38308,43311,
HOUSES_5,Residential property transfers - year ended 30 June,Median price of attached dwelling transfers ($),,,520000,548000,580000,565000,594000,620000,
INSOLV_2,Debtors entering personal insolvencies - year ended 30 June,Debtors entering business related personal insolvencies (no.),,,1238,1130,1111,962,834,409,
INSOLV_3,Debtors entering personal insolvencies - year ended 30 June,Debtors entering non-business related personal insolvencies (no.),,,3128,3140,3163,2492,1983,934,
INSOLV_4,Debtors entering personal insolvencies - year ended 30 June,Total debtors entering personal insolvencies (no.),,,4357,4274,4273,3457,2816,1344,
INSOLV_10,Occupations of debtors entering personal insolvencies - year ended 30 June,Managers (no.),,,480,474,480,439,336,148,
INSOLV_11,Occupations of debtors entering personal insolvencies - year ended 30 June,Professionals (no.),,,406,410,451,392,304,136,
INSOLV_12,Occupations of debtors entering personal insolvencies - year ended 30 June,Technicians and trades workers (no.),,,647,620,651,492,423,163,
INSOLV_13,Occupations of debtors entering personal insolvencies - year ended 30 June,Community and personal service workers (no.),,,487,499,461,357,293,136,
INSOLV_14,Occupations of debtors entering personal insolvencies - year ended 30 June,Clerical and administrative workers (no.),,,624,602,600,477,342,166,
INSOLV_15,Occupations of debtors entering personal insolvencies - year ended 30 June,Sales workers (no.),,,409,382,401,318,232,104,
INSOLV_16,Occupations of debtors entering personal insolvencies - year ended 30 June,Machinery operators and drivers (no.),,,430,419,441,357,321,147,
INSOLV_17,Occupations of debtors entering personal insolvencies - year ended 30 June,Labourers (no.),,,468,458,501,398,333,143,
INSOLV_18,Occupations of debtors entering personal insolvencies - year ended 30 June,Debtors with other or unknown occupations (no.),,,410,404,301,222,246,202,
MVC_14,Registered motor vehicles - Type of vehicle - at 31 January,Passenger vehicles (no.),,,2756689,2826985,2894438,2939973,2983554,,
MVC_15,Registered motor vehicles - Type of vehicle - at 31 January,Campervans (no.),,,7147,7423,7641,7945,8060,,
MVC_16,Registered motor vehicles - Type of vehicle - at 31 January,Light commercial vehicles (no.),,,361974,376523,392836,405851,417291,,
MVC_17,Registered motor vehicles - Type of vehicle - at 31 January,Light rigid trucks (no.),,,21550,22755,24787,26348,28956,,
MVC_18,Registered motor vehicles - Type of vehicle - at 31 January,Heavy rigid trucks (no.),,,45110,47172,48547,50641,51738,,
MVC_19,Registered motor vehicles - Type of vehicle - at 31 January,Articulated trucks (no.),,,11283,11494,11960,12031,12303,,
MVC_20,Registered motor vehicles - Type of vehicle - at 31 January,Non-freight carrying trucks (no.),,,4718,4801,5044,5200,5379,,
MVC_21,Registered motor vehicles - Type of vehicle - at 31 January,Buses (no.),,,12765,12974,13431,13636,13939,,
MVC_22,Registered motor vehicles - Type of vehicle - at 31 January,Motorcycles (no.),,,118966,121536,122729,124092,124986,,
MVC_38,Registered motor vehicles - Type of vehicle - at 31 January,Total registered motor vehicles (no.),,,3340083,3431598,3521536,3585762,3646266,,
MVC_29,Registered motor vehicles - Type of fuel - at 31 January,Petrol (no.),,,2694520,2739635,2783235,2807775,2833570,,
MVC_30,Registered motor vehicles - Type of fuel - at 31 January,Diesel (no.),,,517197,573691,629744,678402,718468,,
MVC_31,Registered motor vehicles - Type of fuel - at 31 January,LPG/dual/other (no.),,,127030,116675,106551,97228,89840,,
MVC_33,Registered motor vehicles - Type of fuel - at 31 January,Electric (no.),,,1187,1496,1999,2318,4413,,
MVC_35,Registered motor vehicles - Year of manufacture - at 31 January,Less than 5 years (no.),,,1090778,1146303,1180156,1182417,1182586,,
MVC_36,Registered motor vehicles - Year of manufacture - at 31 January,5 to 10 years (no.),,,929597,937971,954386,977715,1007043,,
MVC_37,Registered motor vehicles - Year of manufacture - at 31 January,Over 10 years (no.),,,1318183,1345764,1385232,1424304,1454843,,
EMP_IND_2,Industry of employment - Persons aged 15 years and over - Census,"Agriculture, forestry and fishing (%)",0.5,,0.6,,,,,0.6,
EMP_IND_3,Industry of employment - Persons aged 15 years and over - Census,Mining (%),0.2,,0.2,,,,,0.2,
EMP_IND_4,Industry of employment - Persons aged 15 years and over - Census,Manufacturing (%),10.8,,7.7,,,,,6.9,
EMP_IND_5,Industry of employment - Persons aged 15 years and over - Census,"Electricity, gas water and waste services (%)",1,,1,,,,,1,
EMP_IND_6,Industry of employment - Persons aged 15 years and over - Census,Construction (%),8.2,,8.2,,,,,9.3,
EMP_IND_7,Industry of employment - Persons aged 15 years and over - Census,Wholesale trade (%),5,,3.5,,,,,3,
EMP_IND_8,Industry of employment - Persons aged 15 years and over - Census,Retail trade (%),10.6,,10.1,,,,,9.4,
EMP_IND_9,Industry of employment - Persons aged 15 years and over - Census,Accommodation and food services (%),5.9,,6.5,,,,,6.1,
EMP_IND_10,Industry of employment - Persons aged 15 years and over - Census,"Transport, postal and warehousing (%)",4.8,,5,,,,,4.9,
EMP_IND_11,Industry of employment - Persons aged 15 years and over - Census,Information media and telecommunications (%),2.3,,2.2,,,,,1.8,
EMP_IND_12,Industry of employment - Persons aged 15 years and over - Census,Financial and insurance services (%),4.8,,4.5,,,,,4.7,
EMP_IND_13,Industry of employment - Persons aged 15 years and over - Census,"Rental, hiring and real estate services (%)",1.5,,1.7,,,,,1.6,
EMP_IND_14,Industry of employment - Persons aged 15 years and over - Census,"Professional, scientific and technical services (%)",8.9,,9,,,,,9.6,
EMP_IND_15,Industry of employment - Persons aged 15 years and over - Census,Administrative and support services (%),3.5,,3.6,,,,,3.2,
EMP_IND_16,Industry of employment - Persons aged 15 years and over - Census,Public administration and safety (%),5.1,,5,,,,,5.4,
EMP_IND_17,Industry of employment - Persons aged 15 years and over - Census,Education and training (%),7.9,,8.6,,,,,8.8,
EMP_IND_18,Industry of employment - Persons aged 15 years and over - Census,Health care and social assistance (%),11.1,,12,,,,,13.5,
EMP_IND_19,Industry of employment - Persons aged 15 years and over - Census,Arts and recreation services (%),1.8,,2.1,,,,,1.8,
EMP_IND_20,Industry of employment - Persons aged 15 years and over - Census,Other services (%),3.6,,3.6,,,,,3.4,
EMP_IND_22,Industry of employment - Persons aged 15 years and over - Census,Industry of employment inadequately described or not stated (%),2.5,,4.9,,,,,4.8,
EMP_IND_21,Industry of employment - Persons aged 15 years and over - Census,Total persons employed aged 15 years and over (no.),1927929,,2115493,,,,,2444991,
DWELLSTOCK_2,Estimated dwelling stock - June quarter,Houses - additions (no.),,,,24179,26788,28110,25998,25486,25374
DWELLSTOCK_3,Estimated dwelling stock - June quarter,Houses - removals (no.),,,,5886,6970,6244,5616,5818,7497
DWELLSTOCK_4,Estimated dwelling stock - June quarter,Houses - total (no.),,,,1258280,1278098,1299964,1320346,1340014,1357891
DWELLSTOCK_5,Estimated dwelling stock - June quarter,Townhouses - additions (no.),,,,10079,10978,11336,10328,10089,8120
DWELLSTOCK_6,Estimated dwelling stock - June quarter,Townhouses - removals (no.),,,,25,59,56,82,153,102
DWELLSTOCK_7,Estimated dwelling stock - June quarter,Townhouses - total (no.),,,,290942,301861,313141,323387,333323,341341
DWELLSTOCK_8,Estimated dwelling stock - June quarter,Apartments - additions (no.),,,,21127,17873,12612,15366,17195,11238
DWELLSTOCK_9,Estimated dwelling stock - June quarter,Apartments - removals (no.),,,,41,66,162,447,588,104
DWELLSTOCK_10,Estimated dwelling stock - June quarter,Apartments - total (no.),,,,310654,328461,340911,355830,372437,383571
DWELLSTOCK_11,Estimated dwelling stock - June quarter,Total dwelling additions (no.),,,,55405,55653,52060,51733,52775,44769
DWELLSTOCK_12,Estimated dwelling stock - June quarter,Total dwelling removals (no.),,,,5952,7095,6462,6145,6559,7703
DWELLSTOCK_13,Estimated dwelling stock - June quarter,Total dwellings (no.),,,,1863163,1911721,1957319,2002907,2049123,2086189
INCOME_4,Personal income in Australia - year ended 30 June,Employee income earners (no.),,,2351764,2446838,2525008,2609550,,,
INCOME_20,Personal income in Australia - year ended 30 June,Employee income earners - median age (years),,,38,37,37,37,,,
INCOME_3,Personal income in Australia - year ended 30 June,Total employee income ($m),,,140101.4,148549.1,159015.1,168938.8,,,
INCOME_2,Personal income in Australia - year ended 30 June,Median employee income ($),,,48878,49696,51472,53090,,,
INCOME_21,Personal income in Australia - year ended 30 June,Mean employee income ($),,,59573,60711,62976,64739,,,
INCOME_22,Personal income in Australia - year ended 30 June,Employee income as main source of income (%),,,77,77.3,77.9,77.7,,,
INCOME_7,Personal income in Australia - year ended 30 June,Own unincorporated business income earners (no.),,,351882,371888,387192,406230,,,
INCOME_23,Personal income in Australia - year ended 30 June,Own unincorporated business income earners - median age (years),,,43,42,42,41,,,
INCOME_6,Personal income in Australia - year ended 30 June,Total own unincorporated business income ($m),,,9439.3,9965.3,10533.6,11096.6,,,
INCOME_5,Personal income in Australia - year ended 30 June,Median own unincorporated business income ($),,,12262,11949,12192,12221,,,
INCOME_24,Personal income in Australia - year ended 30 June,Mean own unincorporated business income ($),,,26825,26797,27205,27316,,,
INCOME_25,Personal income in Australia - year ended 30 June,Own unincorporated business income as main source of income (%),,,7.4,7.3,7.1,7.2,,,
INCOME_10,Personal income in Australia - year ended 30 June,Investment income earners (no.),,,1856407,1891010,1953538,2050313,,,
INCOME_26,Personal income in Australia - year ended 30 June,Investment income earners - median age (years),,,43,43,43,42,,,
INCOME_9,Personal income in Australia - year ended 30 June,Total investment income ($m),,,18868.6,19385.2,21087.7,22330.2,,,
INCOME_8,Personal income in Australia - year ended 30 June,Median investment income ($),,,271,239,209,164,,,
INCOME_27,Personal income in Australia - year ended 30 June,Mean investment income ($),,,10164,10251,10795,10891,,,
INCOME_28,Personal income in Australia - year ended 30 June,Investment income as main source of income (%),,,13.8,13.7,13.3,13.4,,,
INCOME_13,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners (no.),,,64802,62800,55900,54061,,,
INCOME_29,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners - median age (years),,,59,59,59,59,,,
INCOME_12,Personal income in Australia - year ended 30 June,Total superannuation and annuity income ($m),,,1664.6,1734.1,1573.8,1596,,,
INCOME_11,Personal income in Australia - year ended 30 June,Median superannuation and annuity income ($),,,16081,17254,18341,19782,,,
INCOME_30,Personal income in Australia - year ended 30 June,Mean superannuation and annuity income ($),,,25688,27614,28154,29522,,,
INCOME_31,Personal income in Australia - year ended 30 June,Superannuation and annuity income as main source of income (%),,,1.2,1.1,1.5,1,,,
INCOME_19,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) (no.),,,2559275,2671373,2779571,2867910,,,
INCOME_35,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) - median age (years),,,41,40,40,40,,,
INCOME_18,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) ($m),,,161839.3,171713.1,184003.4,195303.7,,,
INCOME_17,Personal income in Australia - year ended 30 June,Median total income (excl. Government pensions and allowances) ($),,,48572,49260,50648,52379,,,
INCOME_36,Personal income in Australia - year ended 30 June,Mean total income (excl. Government pensions and allowances) ($),,,63236,64279,66198,68100,,,
INCOME_37,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p80/P20 ratio,,,4.76,4.86,4.89,4.86,,,
INCOME_38,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p80/P50 ratio,,,1.85,1.87,1.87,1.86,,,
INCOME_39,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p20/P50 ratio,,,0.39,0.38,0.38,0.38,,,
INCOME_40,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p10/P50 ratio,,,0.18,0.17,0.17,0.18,,,
INCOME_41,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - gini coefficient,,,0.481,0.483,0.484,0.48,,,
INCOME_42,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 1% of earners,,,10,9.9,10.1,10,,,
INCOME_43,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 5% of earners,,,23.2,23.1,23.2,22.9,,,
INCOME_44,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 10% of earners,,,34.1,34.1,34.2,33.9,,,
INCOME_45,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - lowest Quartile (%),,,24.2,24.4,24.4,24.3,,,
INCOME_46,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - second Quartile (%),,,24.9,24.8,24.8,24.7,,,
INCOME_47,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - third Quartile (%),,,25.8,25.4,25.3,25.2,,,
INCOME_48,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - highest Quartile (%),,,25.1,25.5,25.6,25.7,,,
CAPGAINS_1,Gross capital gains - year ended 30 June,Persons who reported gross capital gains (no.),,,188947,195782,206334,193173,225645,,
CAPGAINS_2,Gross capital gains - year ended 30 June,Total value of gross capital gains ($m),,,11624.2,12752.6,14676.8,10821.3,10559.6,,
CAPGAINS_3,Gross capital gains - year ended 30 June,Median value of gross capital gains ($),,,2934,3886,4057,2908,2824,,
CAPGAINS_4,Gross capital gains - year ended 30 June,Mean value of gross capital gains ($),,,61521,65137,71131,56019,46797,,
PENSION_2,Selected Government pensions and allowances - at 30 June,Age pension (no.),,,,403638,396421,401393,401818,403797,393932
PENSION_3,Selected Government pensions and allowances - at 30 June,Age pension - Department of Veterans' Affairs (no.),,,,,,,,201,214
PENSION_4,Selected Government pensions and allowances - at 30 June,Service pension - Department of Veterans' Affairs (no.),,,,,,,,9341,9185
PENSION_5,Selected Government pensions and allowances - at 30 June,Income support supplement - Department of Veterans' Affairs (no.),,,,,,,,3206,3118
PENSION_6,Selected Government pensions and allowances - at 30 June,Carer payment (no.),,,,45904,47477,48415,50349,51255,51205
PENSION_16,Selected Government pensions and allowances - at 30 June,Carer allowance (no.),,,,117488,119929,118914,117849,117618,116278
PENSION_7,Selected Government pensions and allowances - at 30 June,Disability support pension (no.),,,,120328,119265,116842,118022,117575,119183
PENSION_9,Selected Government pensions and allowances - at 30 June,JobSeeker payment (no.),,,,,,,261295,177228,131347
PENSION_8,Selected Government pensions and allowances - at 30 June,Newstart allowance (no.),,,,117724,113175,104676,,,
PENSION_10,Selected Government pensions and allowances - at 30 June,Parenting payment - single (no.),,,,34811,32951,30812,32703,31238,29358
PENSION_17,Selected Government pensions and allowances - at 30 June,Parenting payment - partnered (no.),,,,17311,15245,13276,18183,16405,13452
PENSION_11,Selected Government pensions and allowances - at 30 June,Youth allowance (full time students/apprentices) (no.),,,,51968,47220,47125,58798,56415,43967
PENSION_12,Selected Government pensions and allowances - at 30 June,Youth allowance (other) (no.),,,,11971,10502,8666,22285,13819,8012
PENSION_13,Selected Government pensions and allowances - at 30 June,Family tax benefit A (no.),,,,266953,255832,246883,245715,250209,244308
PENSION_14,Selected Government pensions and allowances - at 30 June,Family tax benefit B (no.),,,,208441,200429,195357,193608,197652,185038
PENSION_18,Selected Government pensions and allowances - at 30 June,Commonwealth rent assistance (no.),,,,208437,199735,193526,273754,234123,204773
PERSINC_2,Total personal income (weekly) - Persons aged 15 years and over - Census,$1-$499 per week (%),,,26.6,,,,,21.9,
PERSINC_3,Total personal income (weekly) - Persons aged 15 years and over - Census,$500-$999 per week (%),,,22.5,,,,,21.2,
PERSINC_4,Total personal income (weekly) - Persons aged 15 years and over - Census,$1000-$1999 per week (%),,,23,,,,,26.9,
PERSINC_5,Total personal income (weekly) - Persons aged 15 years and over - Census,$2000-$2999 per week (%),,,5.1,,,,,8,
PERSINC_6,Total personal income (weekly) - Persons aged 15 years and over - Census,$3000 or more per week (%),,,3.4,,,,,5.6,
PERSINC_7,Total personal income (weekly) - Persons aged 15 years and over - Census,Nil income (%),,,10.6,,,,,9.5,
PERSINC_8,Total personal income (weekly) - Persons aged 15 years and over - Census,Negative income (%),,,0.6,,,,,0.7,
PERSINC_9,Total personal income (weekly) - Persons aged 15 years and over - Census,Income inadequately described or not stated (%),,,8.2,,,,,6.1,
EQUIV_2,Equivalised total household income (weekly) - Census,Median equivalised total household income (weekly) ($),805,,923,,,,,1141,
EQUIV_3,Equivalised total household income (weekly) - Census,$1-$499 per week (%),,,19,,,,,14.2,
EQUIV_4,Equivalised total household income (weekly) - Census,$500-$999 per week (%),,,27.7,,,,,24.2,
EQUIV_5,Equivalised total household income (weekly) - Census,$1000-$1999 per week (%),,,30.7,,,,,35.6,
EQUIV_6,Equivalised total household income (weekly) - Census,$2000-$2999 per week (%),,,7.4,,,,,12,
EQUIV_7,Equivalised total household income (weekly) - Census,$3000 or more per week (%),,,3.1,,,,,6,
EQUIV_8,Equivalised total household income (weekly) - Census,Nil income (%),,,2.3,,,,,2.2,
EQUIV_9,Equivalised total household income (weekly) - Census,Partial income stated (%),,,7.6,,,,,4.3,
EQUIV_10,Equivalised total household income (weekly) - Census,All incomes not stated (%),,,2.2,,,,,1.5,
PRESCH_2,Children enrolled in a preschool or preschool program (4 and 5 year olds),4 year olds enrolled in preschool or preschool program (no.),,,,53460,50460,51576,50851,51560,
PRESCH_3,Children enrolled in a preschool or preschool program (4 and 5 year olds),5 year olds enrolled in preschool or preschool program (no.),,,,18836,18160,18689,18346,19751,
PRESCH_5,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool (no.),,,,33572,32532,30849,31129,28076,
PRESCH_6,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool program within centre based day care (no.),,,,33636,30609,32927,32455,34734,
PRESCH_7,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled across more than one provider type (no.),,,,5175,5568,6459,5718,8516,
PRESCH_8,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in a preschool or preschool program (no.),,,,72290,68642,70256,69238,71257,
PRESCH_10,Children attending a preschool or preschool program (4 and 5 year olds),Children attending preschool for less than 15 hours (no.),,,,13162,10256,10287,,,
PRESCH_11,Children attending a preschool or preschool program (4 and 5 year olds),Children attending preschool for 15 hours or more (no.),,,,55395,56005,57327,,,
HELP_2,Higher Education Loan Program (HELP) - year ended 30 June,Persons who made a HELP repayment (no.),,,118315,139545,144834,189220,238894,,
LEED_2,Jobs in Australia - year ended 30 June,Number of jobs held by females,,,1726295,1809510,1869996,1964514,1950327,,
LEED_3,Jobs in Australia - year ended 30 June,Number of jobs held by males,,,1829385,1926784,1999163,2069318,2058360,,
LEED_4,Jobs in Australia - year ended 30 June,Number of jobs,,,3555686,3736294,3869158,4033826,4008692,,
LEED_5,Jobs in Australia - year ended 30 June,"Number of employee jobs - agriculture, forestry and fishing",,,27259,27238,25868,24307,22691,,
LEED_6,Jobs in Australia - year ended 30 June,Number of employee jobs - mining,,,3185,5608,4766,5164,5696,,
LEED_7,Jobs in Australia - year ended 30 June,Number of employee jobs - manufacturing,,,222509,224128,222736,226344,213294,,
LEED_8,Jobs in Australia - year ended 30 June,"Number of employee jobs - electricity, gas water and waste services",,,22296,23131,24002,25593,26367,,
LEED_9,Jobs in Australia - year ended 30 June,Number of employee jobs - construction,,,168086,181906,194763,205615,204713,,
LEED_10,Jobs in Australia - year ended 30 June,Number of employee jobs - wholesale trade,,,164353,170579,172094,171570,163295,,
LEED_11,Jobs in Australia - year ended 30 June,Number of employee jobs - retail trade,,,308700,324450,331764,336905,345703,,
LEED_12,Jobs in Australia - year ended 30 June,Number of employee jobs - accommodation and food services,,,245768,260702,267703,288006,295641,,
LEED_13,Jobs in Australia - year ended 30 June,"Number of employee jobs - transport, postal and warehousing",,,107687,110258,115056,117426,113742,,
LEED_14,Jobs in Australia - year ended 30 June,Number of employee jobs - information media and telecommunications,,,70927,73650,71118,74526,69970,,
LEED_15,Jobs in Australia - year ended 30 June,Number of employee jobs - finance and insurance services,,,161577,165364,168568,175406,179668,,
LEED_16,Jobs in Australia - year ended 30 June,"Number of employee jobs - rental, hiring and real estate services",,,60353,64580,68159,67892,65394,,
LEED_17,Jobs in Australia - year ended 30 June,"Number of employee jobs - professional, scientific and technical services",,,271405,296276,309375,324866,318814,,
LEED_18,Jobs in Australia - year ended 30 June,Number of employee jobs - administrative and support services,,,313762,348270,378860,399026,396494,,
LEED_19,Jobs in Australia - year ended 30 June,Number of employee jobs - public administration and safety,,,142986,165094,159083,256347,171095,,
LEED_20,Jobs in Australia - year ended 30 June,Number of employee jobs - education and training,,,281773,286162,290914,234378,296970,,
LEED_21,Jobs in Australia - year ended 30 June,Number of employee jobs - health care and social assistance,,,335886,357406,380265,405048,424863,,
LEED_22,Jobs in Australia - year ended 30 June,Number of employee jobs - arts and recreation services,,,69267,71756,73764,77236,78734,,
LEED_23,Jobs in Australia - year ended 30 June,Number of employee jobs - other services,,,96810,100771,103025,108024,113685,,
LEED_24,Jobs in Australia - year ended 30 June,Number of employee jobs - total,,,3202938,3364391,3481967,3627595,3595234,,
HIGH_2,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 12 or equivalent (%),56.7,,61.7,,,,,66.9,
HIGH_3,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 11 or equivalent (%),10.8,,9.4,,,,,8.6,
HIGH_4,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 10 or equivalent (%),12.2,,10.6,,,,,9.6,
HIGH_5,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 9 or equivalent (%),4.7,,4,,,,,3.5,
HIGH_6,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Completed year 8 or below (%),6.3,,5.1,,,,,4.2,
HIGH_8,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Highest year of school completed not stated (%),8,,7.7,,,,,5.6,
HIGH_7,Highest year of school completed - Persons aged 15 years and over who are no longer attending primary or secondary school - Census,Did not go to school (%),1.3,,1.4,,,,,1.5,
SCHOOL_2,Non-school qualifications - Persons aged 15 years and over - Census,Total persons with non-school qualification(s) (%),57.6,,61.4,,,,,64.8,
SCHOOL_3,Non-school qualifications - Persons aged 15 years and over - Census,Postgraduate degree (%),4.7,,6.4,,,,,8.8,
SCHOOL_4,Non-school qualifications - Persons aged 15 years and over - Census,Graduate diploma/graduate certificate (%),2.3,,2.6,,,,,3,
SCHOOL_5,Non-school qualifications - Persons aged 15 years and over - Census,Bachelor degree (%),16.6,,18.5,,,,,21,
SCHOOL_6,Non-school qualifications - Persons aged 15 years and over - Census,Advanced diploma/diploma (%),8.8,,9.5,,,,,9.9,
SCHOOL_7,Non-school qualifications - Persons aged 15 years and over - Census,Certificate (%),15,,15.3,,,,,14.8,
SCHOOL_9,Non-school qualifications - Persons aged 15 years and over - Census,Non-school qualification inadequately described (%),1,,0.8,,,,,0.6,
SCHOOL_10,Non-school qualifications - Persons aged 15 years and over - Census,Non-school qualification not stated (%),9.2,,8.4,,,,,6.6,
FIELD_2,Non-school qualifications - Field of study - Persons aged 15 years and over - Census,Natural and physical sciences (%),3.4,,3.6,,,,,3.8,
FIELD_3,Non-school qualifications - Field of study - Persons aged 15 years and over - Census,Information technology (%),4,,4.4,,,,,5.2,
FIELD_4,Non-school qualifications - Field of study - Persons aged 15 years and over - Census,Engineering and related technologies (%),14.1,,13.2,,,,,12.4,
FIELD_5,Non-school qualifications - Field of study - Persons aged 15 years and over - Census,Architecture and building (%),5.1,,5.3,,,,,5.2,
